,age,education,activity_work,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gender,educational_level,political_trust
16885,34.0,16.0,1.0,1.0,17.0,1.0,17.0,2.0,3.0,0.0,5.0,7.0,4.0,5.0,0.0,7.0,7.0,3.0,1.0,2.0,6.0,6.0,Female,highly_educated,2.0
16886,62.0,16.0,6.0,1.0,1.0,1.0,1.0,3.0,8.0,8.0,8.0,9.0,9.0,6.0,7.0,0.0,8.0,7.0,7.0,8.0,8.0,8.0,Male,highly_educated,8.0
16887,52.0,14.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,5.0,8.0,8.0,5.0,6.0,6.0,6.0,8.0,7.0,3.0,6.0,8.0,8.0,Male,highly_educated,6.0
16888,70.0,2.0,6.0,1.0,7.4,2.0,66.0,6.0,6.0,6.0,5.0,8.0,3.0,3.0,3.0,6.0,10.0,6.0,6.0,7.0,7.0,7.0,Female,lower_educated,4.0
16889,20.0,6.0,1.0,1.0,16.0,1.0,16.0,2.0,7.0,6.0,4.0,7.0,5.0,6.0,6.0,7.0,9.0,8.0,5.0,7.0,5.0,8.0,Male,mid_educated,6.0
16890,65.0,10.0,1.0,1.0,7.0,1.0,7.0,2.0,6.0,3.0,7.0,6.0,2.0,5.0,0.0,7.0,8.0,7.0,2.0,7.0,7.0,7.0,Male,mid_educated,2.0
16891,64.0,16.0,1.0,1.0,17.0,1.0,17.0,2.0,6.0,8.0,8.0,7.0,4.0,4.0,7.0,6.0,8.0,8.0,5.0,7.0,7.0,6.0,Female,highly_educated,6.0
16892,25.0,10.0,1.0,1.0,16.0,2.0,66.0,6.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,Female,mid_educated,6.0
16893,82.0,4.0,6.0,1.0,18.0,1.0,18.0,2.0,5.0,6.0,5.0,8.0,6.0,6.0,5.0,6.0,8.0,5.0,4.0,7.0,5.0,6.0,Female,lower_educated,6.0
16894,65.0,17.0,9.0,1.0,6.0,2.0,66.0,6.0,3.0,6.0,8.0,7.0,5.0,6.0,7.0,7.0,8.0,7.0,3.0,6.0,5.0,5.0,Female,highly_educated,6.0
16895,52.0,16.0,1.0,3.0,5.6,2.0,66.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,4.0,4.0,9.0,7.0,4.0,8.0,7.0,4.0,Male,highly_educated,4.0
16896,82.0,10.0,6.0,1.0,16.0,2.0,66.0,6.0,7.0,0.0,5.0,5.0,3.0,6.0,4.0,7.0,8.0,6.0,3.0,7.0,5.0,5.0,Male,mid_educated,3.0
16897,23.0,15.0,2.0,1.0,6.0,1.0,6.0,2.0,3.0,7.0,5.0,8.0,6.0,5.0,7.0,5.0,8.0,8.0,6.0,8.0,8.0,7.0,Male,highly_educated,6.0
16898,37.0,10.0,1.0,2.0,7.0,1.0,7.0,2.0,7.0,7.0,8.0,10.0,7.0,5.0,7.0,7.0,8.0,8.0,4.0,9.0,9.0,9.0,Male,mid_educated,6.0
16899,22.0,12.0,2.0,2.0,15.0,1.0,15.0,2.0,2.0,8.0,9.0,8.0,5.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,9.0,Female,highly_educated,7.0
16900,72.0,14.0,6.0,2.0,7.6,2.0,66.0,6.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,Female,highly_educated,4.0
16901,71.0,16.0,6.0,1.0,6.0,1.0,6.0,2.0,4.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,5.0,8.0,Female,highly_educated,7.0
16902,24.0,14.0,1.0,1.0,10.0,2.0,66.0,6.0,2.0,6.0,7.0,8.0,5.0,5.0,6.0,6.0,9.0,6.0,3.0,7.0,7.0,6.0,Male,highly_educated,6.0
16903,23.0,6.0,2.0,1.0,15.0,1.0,15.0,2.0,3.0,5.0,6.0,8.0,5.0,6.0,6.0,6.0,7.0,4.0,4.0,7.0,5.0,6.0,Female,mid_educated,6.0
16904,50.0,16.0,8.0,1.0,2.0,1.0,2.0,1.0,4.0,6.0,5.0,3.0,6.0,7.0,2.0,6.0,8.0,5.0,3.0,3.0,8.0,6.0,Female,highly_educated,5.0
16905,47.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,3.0,Female,lower_educated,0.0
16906,63.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,8.0,9.0,9.0,8.0,7.0,6.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,Male,mid_educated,7.0
16907,51.0,9.0,1.0,1.0,6.0,2.0,66.0,6.0,7.0,2.0,6.0,7.0,3.0,2.0,1.0,3.0,8.0,5.0,2.0,5.0,6.0,6.0,Female,mid_educated,2.0
16908,41.0,4.0,8.0,2.0,5.2,2.0,66.0,6.0,5.0,5.0,8.0,9.0,0.0,0.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,Female,lower_educated,4.0
16909,60.0,9.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,6.0,7.0,7.0,5.0,5.0,6.0,6.0,8.0,6.0,5.0,6.0,6.0,6.0,Female,mid_educated,6.0
16910,35.0,14.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,5.0,3.0,8.0,3.0,3.0,Female,highly_educated,6.0
16911,60.0,4.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,4.0,6.0,7.0,4.0,4.0,4.0,6.0,4.0,5.0,3.0,6.0,6.0,7.0,Female,lower_educated,4.0
16912,38.0,18.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,Male,highly_educated,7.0
16913,66.0,3.0,6.0,1.0,2.0,2.0,66.0,6.0,0.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,8.0,5.0,4.0,5.0,7.0,8.0,Male,lower_educated,3.0
16914,40.0,6.0,1.0,1.0,10.0,1.0,10.0,2.0,3.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,7.0,5.0,Male,mid_educated,6.0
16915,45.0,9.0,8.0,2.0,2.8,2.0,66.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,7.0,8.0,9.0,2.0,4.0,5.0,8.0,5.0,Female,mid_educated,6.0
16916,52.0,12.0,1.0,1.0,8.0,1.0,8.0,2.0,3.0,9.0,10.0,9.0,6.0,6.0,8.0,7.0,2.0,8.0,1.0,9.0,4.0,7.0,Male,highly_educated,7.0
16917,27.0,9.0,1.0,3.0,3.4,2.0,66.0,6.0,2.0,8.0,9.0,8.0,7.0,7.0,9.0,8.0,9.0,6.0,7.0,10.0,9.0,7.0,Female,mid_educated,8.0
16918,21.0,9.0,8.0,1.0,17.0,1.0,17.0,2.0,7.0,5.0,7.0,7.0,5.0,5.0,6.0,6.0,9.0,7.0,5.0,5.0,4.0,6.0,Female,mid_educated,5.0
16919,54.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,7.0,6.0,4.0,4.0,5.0,4.0,8.0,7.0,3.0,3.0,4.0,6.0,Male,mid_educated,5.0
16920,53.0,3.0,1.0,1.0,3.0,2.0,66.0,6.0,6.0,1.0,7.0,7.0,1.0,2.0,2.0,2.0,8.0,1.0,0.0,2.0,8.0,8.0,Male,lower_educated,2.0
16921,68.0,7.0,6.0,1.0,15.0,1.0,15.0,2.0,5.4,8.0,9.0,6.0,6.0,6.0,7.0,5.0,9.0,8.0,5.0,8.0,6.0,8.0,Male,mid_educated,7.0
16922,76.0,3.0,6.0,1.0,2.0,2.0,66.0,6.0,5.0,7.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,8.0,6.0,10.0,8.0,10.0,Male,lower_educated,9.0
16923,53.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,8.0,8.0,10.0,6.0,3.0,1.0,1.0,10.0,9.0,5.0,9.0,6.0,9.0,Male,highly_educated,4.0
16924,43.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,8.0,7.0,8.0,10.0,6.0,5.0,5.0,9.0,9.0,9.0,9.0,4.0,7.0,9.0,Male,highly_educated,6.0
16925,54.0,6.0,1.0,1.0,17.0,1.0,17.0,2.0,7.0,5.0,6.0,7.0,4.0,5.0,3.0,7.0,9.0,7.0,6.0,6.0,7.0,8.0,Male,mid_educated,4.0
16926,66.0,11.0,8.0,2.0,8.4,2.0,66.0,6.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,6.0,10.0,8.0,2.0,2.0,9.0,5.0,Female,mid_educated,2.0
16927,60.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,Female,mid_educated,7.0
16928,50.0,10.0,8.0,3.0,6.0,2.0,66.0,6.0,5.0,6.0,6.0,8.0,3.0,4.0,4.0,4.0,5.0,7.0,5.0,7.0,7.0,6.0,Male,mid_educated,4.0
16929,68.0,10.0,6.0,1.0,3.0,1.0,3.0,3.0,5.0,3.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,Female,mid_educated,4.0
16930,76.0,14.0,8.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,8.0,9.0,7.0,7.0,7.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,Male,highly_educated,7.0
16931,37.0,17.0,8.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,8.0,8.0,5.0,5.0,5.0,6.0,8.0,7.0,4.0,7.0,7.0,6.0,Female,highly_educated,5.0
16932,69.0,3.0,6.0,1.0,3.0,1.0,3.0,2.0,7.0,6.0,8.0,9.0,6.0,6.0,4.0,3.0,8.0,8.0,5.0,7.0,7.0,8.0,Male,lower_educated,6.0
16933,27.0,14.0,1.0,1.0,7.0,2.0,66.0,6.0,5.0,4.0,5.0,8.0,4.0,5.0,5.0,6.0,8.0,5.0,4.0,7.0,8.0,7.0,Female,highly_educated,4.0
16934,85.0,3.0,6.0,1.0,5.0,2.0,66.0,6.0,5.0,4.0,5.0,6.0,3.0,2.0,6.0,5.0,8.0,6.0,3.0,5.0,6.0,3.0,Female,lower_educated,4.0
16935,35.0,17.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,4.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,4.0,3.0,7.0,8.0,7.0,Female,highly_educated,6.0
16936,16.0,9.0,2.0,3.0,6.0,2.0,66.0,6.0,4.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,Female,mid_educated,8.0
16937,69.0,9.0,1.0,2.0,4.6,2.0,66.0,6.0,8.0,7.0,7.0,5.0,6.0,6.0,5.0,6.0,9.0,9.0,9.0,9.0,10.0,9.0,Female,mid_educated,6.0
16938,38.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,5.0,5.0,6.0,7.0,7.0,Male,highly_educated,6.0
16939,53.0,10.0,1.0,1.0,5.0,2.0,66.0,6.0,6.0,7.0,8.0,8.0,6.0,8.0,6.0,8.0,7.0,4.0,5.0,7.0,5.0,7.0,Male,mid_educated,7.0
16940,45.0,15.0,1.0,1.0,10.0,1.0,10.0,3.0,2.0,8.0,9.0,8.0,6.0,7.0,8.0,9.0,7.0,7.0,5.0,4.0,5.0,6.0,Male,highly_educated,7.0
16941,73.0,2.0,6.0,1.0,5.0,1.0,5.0,1.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,4.0,7.0,6.0,5.0,6.0,7.0,8.0,Male,lower_educated,6.0
16942,79.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,6.0,8.0,7.0,6.0,9.0,Female,lower_educated,7.0
16943,57.0,14.0,8.0,1.0,5.0,1.0,5.0,2.0,4.0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,5.0,5.0,4.0,5.0,7.0,5.0,Female,highly_educated,6.0
16944,64.0,3.0,5.0,1.0,17.0,1.0,17.0,1.0,7.0,3.0,0.0,5.0,4.0,4.0,0.0,6.0,8.0,1.0,2.0,2.0,4.0,5.0,Male,lower_educated,3.0
16945,43.0,4.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,8.0,10.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,Male,lower_educated,7.0
16946,20.0,7.0,2.0,1.0,6.0,2.0,66.0,6.0,6.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,9.0,7.0,9.0,Male,mid_educated,8.0
16947,42.0,14.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,7.0,10.0,10.0,3.0,5.0,2.0,2.0,9.0,8.0,7.0,8.0,6.0,7.0,Male,highly_educated,4.0
16948,50.0,9.0,5.0,2.0,17.0,1.0,17.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,Female,mid_educated,0.0
16949,26.0,7.0,2.0,1.0,6.8,2.0,66.0,6.0,3.0,2.0,9.0,7.0,0.0,0.0,5.0,4.0,9.0,4.0,0.0,6.0,5.0,6.0,Male,mid_educated,2.0
16950,37.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,8.0,9.0,6.0,8.0,6.0,6.0,8.0,9.0,6.0,6.0,7.0,6.0,Female,lower_educated,6.0
16951,65.0,13.0,1.0,1.0,7.0,1.0,7.0,2.0,5.0,0.0,2.0,6.0,0.0,3.0,1.0,7.0,8.0,2.0,2.0,0.0,3.0,7.0,Male,highly_educated,1.0
16952,51.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,2.0,2.0,9.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,2.0,3.0,6.0,Male,highly_educated,1.0
16953,33.0,4.0,1.0,1.0,17.0,1.0,17.0,2.0,4.0,2.0,6.0,7.0,4.0,2.0,3.0,6.0,7.0,5.0,3.0,4.0,6.0,8.0,Male,lower_educated,3.0
16954,24.0,14.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,8.0,8.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,9.0,Male,highly_educated,8.0
16955,17.0,4.0,1.0,3.0,8.0,1.0,8.0,2.0,3.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,8.0,9.0,5.0,6.0,7.0,8.0,Male,lower_educated,6.0
16956,73.0,4.0,6.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,6.0,8.0,3.0,3.0,7.0,5.0,10.0,8.0,4.0,7.0,5.0,8.0,Female,lower_educated,4.0
16957,83.0,4.0,6.0,1.0,9.0,2.0,66.0,6.0,7.0,1.0,7.0,7.0,1.0,5.0,7.0,6.0,8.0,8.0,5.0,8.0,8.0,8.0,Male,lower_educated,4.0
16958,58.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,8.0,5.0,7.0,Female,mid_educated,7.0
16959,19.0,7.0,2.0,3.0,15.0,1.0,15.0,2.0,4.0,7.0,6.0,8.0,6.0,4.0,8.0,8.0,6.0,5.0,6.0,8.0,8.0,9.0,Female,mid_educated,6.0
16960,29.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,7.0,7.0,8.0,3.0,7.0,Female,highly_educated,8.0
16961,19.0,7.0,2.0,3.0,7.0,2.0,66.0,6.0,5.0,7.0,9.0,7.0,5.0,5.0,6.0,7.0,7.0,6.0,3.0,9.0,9.0,8.0,Female,mid_educated,6.0
16962,36.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,5.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,6.0,7.0,Male,highly_educated,6.0
16963,46.0,9.0,8.0,1.0,7.0,1.0,7.0,2.0,7.0,5.0,6.0,7.0,2.0,2.0,6.0,7.0,8.0,4.0,1.0,3.0,6.0,8.0,Female,mid_educated,4.0
16964,32.0,4.0,1.0,2.0,5.6,2.0,66.0,6.0,8.0,3.0,5.0,5.0,3.0,2.0,0.0,3.0,8.0,4.0,2.0,6.0,7.0,3.0,Male,lower_educated,2.0
16965,52.0,11.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,Female,mid_educated,7.0
16966,19.0,5.0,1.0,3.0,7.4,2.0,66.0,6.0,3.0,5.0,7.0,5.0,6.0,6.0,6.0,8.0,6.0,9.0,8.0,5.0,7.0,9.0,Male,lower_educated,6.0
16967,18.0,4.0,2.0,3.0,17.0,1.0,17.0,2.0,8.0,6.0,6.0,8.0,7.0,6.0,5.0,8.0,9.0,6.0,4.0,6.0,8.0,8.0,Male,lower_educated,6.0
16968,33.0,9.0,1.0,1.0,8.0,1.0,8.0,2.0,1.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,Female,mid_educated,8.0
16969,83.0,16.0,6.0,1.0,5.8,2.0,66.0,6.0,4.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,7.0,8.0,Male,highly_educated,6.0
16970,29.0,14.0,8.0,2.0,6.8,2.0,66.0,6.0,3.0,6.0,8.0,9.0,4.0,6.0,7.0,7.0,7.0,4.0,6.0,6.0,8.0,4.0,Female,highly_educated,6.0
16971,74.0,3.0,6.0,1.0,4.0,1.0,4.0,2.0,4.6,6.0,7.0,7.0,6.0,6.0,5.0,5.0,7.8,6.0,5.0,6.0,7.0,7.0,Female,lower_educated,6.0
16972,66.0,14.0,1.0,1.0,10.0,1.0,10.0,2.0,0.0,6.0,7.0,7.0,6.0,5.0,4.0,4.0,10.0,3.0,4.0,5.0,7.0,7.0,Male,highly_educated,5.0
16973,52.0,13.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,6.0,7.0,2.0,7.0,8.0,7.0,4.0,8.0,7.0,9.0,Female,highly_educated,6.0
16974,46.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,Female,highly_educated,6.0
16975,22.0,9.0,2.0,1.0,9.0,1.0,9.0,2.0,7.0,3.0,6.0,8.0,2.0,3.0,3.0,5.0,6.0,5.0,4.0,3.0,4.0,7.0,Male,mid_educated,3.0
16976,51.0,10.0,1.0,1.0,7.0,1.0,7.0,2.0,5.2,3.0,5.0,6.0,3.0,3.0,1.0,1.0,8.0,3.0,3.0,5.0,4.0,4.0,Male,mid_educated,2.0
16977,20.0,4.0,4.0,3.0,11.2,2.0,66.0,6.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,6.0,10.0,5.0,5.0,5.0,5.0,8.0,Male,lower_educated,4.0
16978,85.0,14.0,6.0,1.0,77.0,1.0,77.0,6.0,8.0,7.0,5.0,5.0,6.0,5.0,4.0,5.0,9.0,8.0,7.0,6.0,6.0,7.0,Male,highly_educated,6.0
16979,34.0,10.0,1.0,1.0,4.0,2.0,66.0,6.0,5.0,6.0,4.0,6.0,3.0,4.0,6.0,7.0,6.0,3.0,2.0,4.0,5.0,2.0,Female,mid_educated,5.0
16980,64.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,7.0,2.0,6.0,6.0,1.0,1.0,1.0,4.0,10.0,4.0,1.0,3.0,3.0,2.0,Male,mid_educated,1.0
16981,26.0,17.0,3.0,1.0,8.0,2.0,66.0,6.0,3.0,7.0,9.0,8.0,5.0,5.0,7.0,7.0,8.0,5.0,4.0,7.0,7.0,8.0,Female,highly_educated,6.0
16982,64.0,3.0,5.0,2.0,6.0,2.0,66.0,6.0,5.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0,7.0,4.0,2.0,3.0,5.0,7.0,Male,lower_educated,3.0
16983,46.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,0.0,3.0,6.0,7.0,5.0,5.0,5.0,7.0,9.0,9.0,4.0,5.0,3.0,6.0,Female,highly_educated,4.0
16984,63.0,10.0,1.0,1.0,8.0,2.0,66.0,6.0,5.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,Male,mid_educated,8.0
16985,81.0,4.0,6.0,1.0,5.0,1.0,5.0,2.0,5.0,4.0,7.0,9.0,7.0,7.0,7.0,7.0,9.0,6.0,8.0,8.0,6.0,6.0,Female,lower_educated,6.0
16986,25.0,12.0,2.0,1.0,6.0,2.0,66.0,6.0,4.0,4.0,3.0,6.0,3.0,3.0,5.0,5.0,8.0,2.0,3.0,4.0,8.0,7.0,Female,highly_educated,4.0
16987,63.0,14.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,4.0,8.0,10.0,3.0,3.0,3.0,5.0,9.0,4.0,2.0,4.0,6.0,5.0,Male,highly_educated,3.0
16988,82.0,5.0,6.0,1.0,6.0,1.0,6.0,3.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,4.0,4.0,7.0,8.0,Male,lower_educated,5.0
16989,53.0,10.0,1.0,2.0,18.0,1.0,18.0,2.0,7.0,5.0,8.0,8.0,4.0,5.0,4.0,8.0,6.0,6.0,3.0,7.0,5.0,6.0,Female,mid_educated,4.0
16990,45.0,17.0,1.0,1.0,6.0,2.0,66.0,6.0,7.0,7.0,8.0,7.0,6.0,5.0,4.0,4.0,7.0,6.0,4.0,8.0,7.0,8.0,Male,highly_educated,6.0
16991,31.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,6.0,5.0,6.0,8.0,6.0,6.0,5.0,5.0,5.0,3.0,4.0,5.0,6.0,5.0,Female,mid_educated,6.0
16992,76.0,17.0,6.0,1.0,77.0,1.0,77.0,6.0,6.2,4.0,6.0,7.0,5.0,5.0,4.0,4.0,8.0,5.0,3.0,6.0,6.0,7.0,Female,highly_educated,4.0
16993,62.0,5.0,8.0,1.0,5.0,1.0,5.0,2.0,5.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,6.0,8.0,5.0,6.0,Female,lower_educated,6.0
16994,20.0,2.0,1.0,1.0,8.0,2.0,66.0,6.0,7.0,3.0,7.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,Male,lower_educated,2.0
16995,72.0,10.0,6.0,1.0,5.0,1.0,5.0,2.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,5.0,5.0,6.0,6.0,Male,mid_educated,6.0
16996,48.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,8.0,8.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,8.0,7.0,7.0,3.0,7.0,Female,highly_educated,6.0
16997,72.0,17.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,5.0,8.0,2.0,2.0,1.0,7.0,8.0,6.0,0.0,4.0,7.0,7.0,Female,highly_educated,2.0
16998,79.0,3.0,6.0,2.0,3.8,2.0,66.0,6.0,5.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,8.0,5.0,1.0,3.0,8.0,7.0,Female,lower_educated,1.0
16999,33.0,16.0,8.0,1.0,8.0,1.0,8.0,2.0,2.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,1.0,7.0,5.0,6.0,Female,highly_educated,6.0
17000,57.0,3.0,3.6,1.0,3.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,Female,lower_educated,0.0
17001,43.0,11.8,8.0,2.0,7.6,2.0,66.0,6.0,4.8,7.0,8.0,8.0,6.0,5.0,5.0,5.0,7.0,8.0,4.0,7.0,7.0,8.0,Female,,6.0
17002,52.0,10.0,1.0,1.0,17.0,1.0,17.0,3.0,5.0,3.0,4.0,7.0,5.0,5.0,5.0,5.0,8.0,6.0,4.0,5.0,7.0,8.0,Male,mid_educated,4.0
17003,67.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,8.0,8.0,6.0,5.0,8.0,8.0,9.0,8.0,8.0,7.0,9.0,8.0,Male,highly_educated,6.0
17004,58.0,2.0,9.0,2.0,10.0,2.0,66.0,6.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,3.0,4.0,4.0,Female,lower_educated,1.0
17005,32.0,9.0,1.0,1.0,17.0,1.0,17.0,2.0,8.0,5.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,7.0,Male,mid_educated,6.0
17006,27.0,3.0,1.0,1.0,2.0,2.0,66.0,6.0,7.0,4.0,5.0,6.0,3.0,2.0,3.0,3.0,7.0,4.0,2.0,4.0,5.0,8.0,Male,lower_educated,3.0
17007,64.0,9.0,6.0,1.0,16.0,1.0,16.0,2.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,Male,mid_educated,7.0
17008,68.0,3.0,6.0,1.0,17.0,2.0,66.0,6.0,6.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0,8.0,7.0,2.0,3.0,7.0,8.0,Male,lower_educated,3.0
17009,62.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,Male,lower_educated,7.0
17010,16.0,2.0,2.0,3.0,7.8,2.0,66.0,6.0,4.6,8.0,8.0,9.0,7.0,7.0,7.0,8.0,9.0,5.0,7.0,7.0,6.0,8.0,Female,lower_educated,7.0
17011,82.0,13.0,6.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,9.0,2.0,2.0,1.0,6.0,0.0,6.0,3.0,6.0,5.0,8.0,Female,highly_educated,2.0
17012,28.0,16.0,1.0,1.0,5.6,2.0,66.0,6.0,4.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,5.0,7.0,4.0,Female,highly_educated,6.0
17013,36.0,17.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,9.0,9.0,6.0,6.0,7.0,8.0,9.0,6.0,4.0,8.0,7.0,4.0,Female,highly_educated,6.0
17014,54.0,10.0,1.0,1.0,16.0,1.0,16.0,2.0,6.0,7.0,7.0,8.0,5.0,4.0,2.0,8.0,5.0,4.0,4.0,3.0,5.0,8.0,Male,mid_educated,4.0
17015,43.0,17.0,1.0,1.0,6.0,1.0,6.0,2.0,4.0,7.0,8.0,8.0,5.0,6.0,7.0,7.0,9.0,9.0,7.0,8.0,7.0,8.0,Female,highly_educated,6.0
17016,21.0,9.0,2.0,2.0,3.4,2.0,66.0,6.0,4.0,7.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,9.0,8.0,Male,mid_educated,8.0
17017,20.0,7.0,2.0,3.0,15.0,1.0,15.0,1.0,1.0,8.0,9.0,6.0,6.0,7.0,6.0,7.0,6.0,4.0,4.0,7.0,4.0,4.0,Female,mid_educated,7.0
