,gender,age,education,activity_work,educational_level,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun
17363,Male,23.0,10.0,1.0,mid_educated,1.0,1.0,2,66.0,6,6.0,7.0,6.0,9.0,5.0,3.0,8.0,7.0
17364,Male,52.0,16.0,1.0,highly_educated,1.0,6.0,2,66.0,6,3.0,8.0,9.0,9.0,7.0,7.0,6.0,8.0
17365,Female,42.0,5.0,8.0,lower_educated,2.0,,1,3.0,2,5.0,3.0,7.0,8.0,5.0,7.0,7.0,8.0
17366,Male,53.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,7.0,7.0,8.0,6.0,6.0,4.0,6.0,5.0
17367,Female,62.0,3.0,1.0,lower_educated,1.0,17.0,1,17.0,2,6.0,5.0,5.0,8.0,6.0,6.0,6.0,6.0
17368,Male,56.0,1.0,5.0,lower_educated,2.0,,2,66.0,6,,3.0,,5.0,,,,
17369,Male,53.0,10.0,1.0,mid_educated,1.0,5.0,1,5.0,2,6.0,5.0,8.0,8.0,5.0,4.0,2.0,5.0
17370,Male,30.0,17.0,3.0,highly_educated,1.0,,2,66.0,6,,6.0,7.0,8.0,4.0,5.0,6.0,7.0
17371,Male,77.0,16.0,6.0,highly_educated,1.0,9.0,1,17.0,2,7.0,5.0,8.0,6.0,6.0,5.0,4.0,2.0
17372,Male,55.0,14.0,1.0,highly_educated,1.0,4.0,2,66.0,6,6.0,6.0,8.0,9.0,5.0,5.0,4.0,7.0
17373,Male,16.0,4.0,1.0,lower_educated,3.0,,1,17.0,2,7.0,,,8.0,4.0,4.0,6.0,6.0
17374,Male,17.0,6.0,2.0,mid_educated,3.0,,1,7.0,3,5.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0
17375,Female,25.0,10.0,1.0,mid_educated,1.0,6.0,2,66.0,6,,6.0,7.0,8.0,7.0,6.0,6.0,7.0
17376,Male,76.0,14.0,6.0,highly_educated,1.0,7.0,1,7.0,3,4.0,5.0,5.0,7.0,6.0,5.0,6.0,7.0
17377,Male,85.0,3.0,6.0,lower_educated,1.0,5.0,1,17.0,3,6.0,5.0,6.0,7.0,5.0,6.0,5.0,7.0
17378,Female,17.0,2.0,2.0,lower_educated,2.0,,2,66.0,6,,7.0,7.0,9.0,4.0,4.0,7.0,8.0
17379,Male,19.0,6.0,2.0,mid_educated,3.0,,1,17.0,1,8.0,4.0,6.0,6.0,4.0,3.0,4.0,5.0
17380,Male,50.0,15.0,3.0,highly_educated,3.0,,1,6.0,2,2.0,7.0,9.0,10.0,7.0,7.0,5.0,5.0
17381,Female,78.0,17.0,6.0,highly_educated,1.0,5.0,1,5.0,2,7.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0
17382,Male,37.0,,1.0,,3.0,,2,66.0,6,,,,,5.0,5.0,5.0,5.0
17383,Male,70.0,10.0,1.0,mid_educated,1.0,6.0,2,66.0,6,4.0,7.0,8.0,8.0,6.0,6.0,4.0,4.0
17384,Female,39.0,10.0,5.0,mid_educated,1.0,10.0,2,66.0,6,1.0,7.0,7.0,8.0,6.0,5.0,7.0,7.0
17385,Female,62.0,6.0,5.0,mid_educated,1.0,16.0,1,17.0,2,8.0,1.0,7.0,7.0,3.0,3.0,1.0,1.0
17386,Male,75.0,6.0,6.0,mid_educated,1.0,6.0,2,66.0,6,4.0,4.0,7.0,8.0,6.0,6.0,7.0,7.0
17387,Female,22.0,12.0,2.0,highly_educated,1.0,7.0,1,7.0,2,7.0,5.0,8.0,7.0,5.0,4.0,6.0,7.0
17388,Female,66.0,4.0,6.0,lower_educated,2.0,,2,66.0,6,5.0,5.0,7.0,8.0,5.0,4.0,6.0,8.0
17389,Female,69.0,4.0,6.0,lower_educated,2.0,,2,66.0,6,7.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0
17390,Male,43.0,16.0,1.0,highly_educated,1.0,6.0,2,66.0,6,6.0,7.0,9.0,10.0,5.0,6.0,6.0,8.0
17391,Male,72.0,10.0,6.0,mid_educated,1.0,,2,66.0,6,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
17392,Male,27.0,17.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,7.0,9.0,8.0,7.0,7.0,7.0,6.0
17393,Male,79.0,14.0,6.0,highly_educated,1.0,8.0,1,31.0,1,2.0,7.0,8.0,6.0,7.0,7.0,7.0,5.0
17394,Male,32.0,4.0,1.0,lower_educated,1.0,9.0,2,66.0,6,7.0,3.0,3.0,7.0,3.0,3.0,2.0,
17395,Female,48.0,3.0,5.0,lower_educated,2.0,,2,66.0,6,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17396,Female,33.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0
17397,Female,30.0,10.0,4.0,mid_educated,1.0,1.0,2,66.0,6,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0
17398,Male,51.0,10.0,1.0,mid_educated,1.0,,2,66.0,6,8.0,8.0,8.0,9.0,7.0,5.0,5.0,7.0
17399,Male,75.0,13.0,6.0,highly_educated,1.0,3.0,2,66.0,6,4.0,5.0,4.0,5.0,4.0,4.0,0.0,0.0
17400,Male,51.0,16.0,1.0,highly_educated,1.0,6.0,2,66.0,6,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0
17401,Male,35.0,16.0,1.0,highly_educated,2.0,,2,66.0,6,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0
17402,Male,38.0,10.0,1.0,mid_educated,1.0,8.0,2,66.0,6,3.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0
17403,Female,68.0,16.0,6.0,highly_educated,1.0,1.0,2,66.0,6,6.0,3.0,8.0,7.0,4.0,4.0,5.0,6.0
17404,Male,83.0,10.0,6.0,mid_educated,1.0,1.0,1,7.0,3,5.0,2.0,4.0,7.0,0.0,0.0,0.0,6.0
17405,Female,53.0,10.0,1.0,mid_educated,1.0,10.0,1,10.0,2,6.0,2.0,6.0,8.0,1.0,2.0,2.0,
17406,Male,19.0,6.0,1.0,mid_educated,3.0,,1,6.0,2,3.0,6.0,2.0,7.0,7.0,4.0,7.0,6.0
17407,Female,82.0,3.0,6.0,lower_educated,1.0,7.0,1,7.0,1,10.0,6.0,8.0,9.0,6.0,6.0,6.0,6.0
17408,Male,83.0,2.0,6.0,lower_educated,2.0,,1,5.0,2,6.0,5.0,6.0,7.0,5.0,4.0,5.0,5.0
17409,Female,70.0,13.0,6.0,highly_educated,1.0,6.0,2,66.0,6,4.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
17410,Male,59.0,10.0,1.0,mid_educated,1.0,17.0,2,66.0,6,7.0,1.0,7.0,5.0,5.0,5.0,3.0,7.0
17411,Male,38.0,17.0,1.0,highly_educated,1.0,8.0,2,66.0,6,3.0,7.0,8.0,7.0,7.0,7.0,6.0,5.0
17412,Female,57.0,6.0,1.0,mid_educated,,,2,66.0,6,,3.0,0.0,8.0,3.0,0.0,4.0,5.0
17413,Male,59.0,9.0,1.0,mid_educated,1.0,6.0,1,6.0,2,6.0,9.0,9.0,9.0,7.0,8.0,7.0,4.0
17414,Female,37.0,10.0,1.0,mid_educated,2.0,,2,66.0,6,6.0,6.0,7.0,8.0,6.0,6.0,,
17415,Female,33.0,14.0,1.0,highly_educated,1.0,,2,66.0,6,3.0,,,8.0,,,,
17416,Male,,8.0,1.0,mid_educated,2.0,,2,66.0,6,6.0,0.0,2.0,8.0,2.0,2.0,1.0,1.0
17417,Female,40.0,3.0,1.0,lower_educated,2.0,,1,10.0,3,5.0,8.0,5.0,9.0,5.0,5.0,5.0,5.0
17418,Male,28.0,17.0,1.0,highly_educated,1.0,6.0,1,6.0,2,5.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0
17419,Male,19.0,6.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0
17420,Male,60.0,10.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
17421,Female,63.0,9.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,5.0,6.0,4.0,4.0,5.0,4.0,6.0
17422,Female,71.0,17.0,6.0,highly_educated,1.0,1.0,1,1.0,4,7.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0
17423,Male,69.0,16.0,6.0,highly_educated,1.0,9.0,2,66.0,6,7.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0
17424,Male,20.0,4.0,2.0,lower_educated,1.0,8.0,2,66.0,6,3.0,7.0,9.0,10.0,8.0,7.0,7.0,8.0
17425,Female,71.0,4.0,6.0,lower_educated,1.0,8.0,1,8.0,2,4.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0
17426,Male,66.0,16.0,9.0,highly_educated,1.0,7.0,1,7.0,2,4.0,7.0,9.0,9.0,7.0,7.0,7.0,5.0
17427,Male,66.0,16.0,1.0,highly_educated,1.0,8.0,2,66.0,6,3.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0
17428,Male,79.0,16.0,6.0,highly_educated,1.0,1.0,1,1.0,2,8.0,7.0,6.0,8.0,5.0,5.0,4.0,6.0
17429,Female,67.0,3.0,8.0,lower_educated,1.0,7.0,1,17.0,2,7.0,4.0,5.0,7.0,6.0,6.0,4.0,6.0
17430,Female,43.0,5.0,1.0,lower_educated,1.0,17.0,2,66.0,6,5.0,4.0,6.0,7.0,5.0,4.0,4.0,6.0
17431,Male,28.0,10.0,4.0,mid_educated,1.0,13.0,2,66.0,6,7.0,4.0,7.0,7.0,5.0,5.0,3.0,2.0
17432,Male,27.0,14.0,1.0,highly_educated,1.0,6.0,1,6.0,3,3.0,7.0,8.0,9.0,4.0,6.0,9.0,10.0
17433,Male,21.0,7.0,2.0,mid_educated,1.0,6.0,1,10.0,2,2.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0
17434,Male,34.0,14.0,1.0,highly_educated,1.0,5.0,1,17.0,1,7.0,7.0,9.0,9.0,6.0,7.0,4.0,8.0
17435,Female,39.0,17.0,8.0,highly_educated,1.0,6.0,1,6.0,2,3.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0
17436,Female,69.0,9.0,6.0,mid_educated,1.0,8.0,1,8.0,1,3.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0
17437,Female,65.0,9.0,1.0,mid_educated,1.0,5.0,2,66.0,6,5.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0
17438,Male,60.0,16.0,1.0,highly_educated,1.0,,2,66.0,6,4.0,6.0,8.0,9.0,6.0,6.0,6.0,6.0
17439,Female,32.0,14.0,8.0,highly_educated,1.0,9.0,1,9.0,1,5.0,4.0,6.0,7.0,6.0,6.0,5.0,6.0
17440,Male,24.0,15.0,1.0,highly_educated,3.0,,2,66.0,6,7.0,5.0,8.0,8.0,5.0,5.0,7.0,6.0
17441,Male,36.0,10.0,1.0,mid_educated,1.0,10.0,1,10.0,2,5.0,8.0,10.0,9.0,5.0,3.0,6.0,8.0
17442,Male,56.0,10.0,5.0,mid_educated,1.0,2.0,1,2.0,2,3.0,5.0,7.0,6.0,3.0,5.0,5.0,7.0
17443,Male,51.0,10.0,1.0,mid_educated,1.0,17.0,1,17.0,2,4.0,7.0,5.0,8.0,5.0,5.0,5.0,6.0
17444,Male,49.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,7.0,6.0,7.0,8.0,4.0,5.0,,
17445,Male,26.0,10.0,1.0,mid_educated,1.0,1.0,2,66.0,6,5.0,7.0,8.0,9.0,7.0,7.0,7.0,8.0
17446,Male,40.0,9.0,5.0,mid_educated,1.0,3.0,2,66.0,6,5.0,5.0,5.0,5.0,4.0,5.0,,
17447,Male,37.0,14.0,1.0,highly_educated,1.0,6.0,1,6.0,2,5.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0
17448,Male,52.0,16.0,1.0,highly_educated,1.0,4.0,1,17.0,2,5.0,8.0,8.0,9.0,7.0,8.0,6.0,7.0
17449,Male,53.0,13.0,1.0,highly_educated,1.0,3.0,1,17.0,2,5.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0
17450,Male,57.0,14.0,1.0,highly_educated,1.0,6.0,1,6.0,3,,7.0,8.0,7.0,4.0,4.0,4.0,6.0
17451,Female,63.0,3.0,5.0,lower_educated,1.0,13.0,1,13.0,2,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
17452,Female,24.0,10.0,1.0,mid_educated,1.0,5.0,1,17.0,2,5.0,7.0,7.0,8.0,5.0,5.0,5.0,5.0
17453,Male,46.0,5.0,1.0,lower_educated,1.0,3.0,1,3.0,2,6.0,4.0,4.0,6.0,5.0,5.0,4.0,7.0
17454,Male,68.0,3.0,6.0,lower_educated,1.0,3.0,1,3.0,3,5.0,6.0,3.0,7.0,4.0,6.0,3.0,5.0
17455,Female,57.0,10.0,8.0,mid_educated,1.0,7.0,2,66.0,6,5.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0
17456,Male,31.0,10.0,1.0,mid_educated,1.0,10.0,2,66.0,6,2.0,5.0,7.0,5.0,1.0,1.0,5.0,3.0
17457,Male,19.0,4.0,1.0,lower_educated,3.0,,8,66.0,6,3.0,7.0,9.0,9.0,6.0,6.0,7.0,
17458,Male,67.0,16.0,6.0,highly_educated,1.0,,1,2.0,2,3.0,6.0,8.0,8.0,6.0,6.0,5.0,6.0
17459,Male,19.0,10.0,1.0,mid_educated,3.0,,1,1.0,2,8.0,8.0,9.0,10.0,7.0,8.0,5.0,6.0
17460,Female,54.0,3.0,1.0,lower_educated,1.0,4.0,1,4.0,4,5.0,5.0,7.0,7.0,6.0,6.0,5.0,5.0
17461,Female,81.0,4.0,6.0,lower_educated,1.0,7.0,1,7.0,2,6.0,7.0,9.0,6.0,7.0,7.0,6.0,7.0
17462,Male,63.0,16.0,1.0,highly_educated,1.0,9.0,1,9.0,1,7.0,6.0,7.0,8.0,5.0,6.0,4.0,5.0
17463,Male,61.0,6.0,1.0,mid_educated,1.0,6.0,2,66.0,6,4.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0
17464,Male,62.0,8.0,1.0,mid_educated,1.0,1.0,2,66.0,6,7.0,4.0,8.0,8.0,5.0,4.0,5.0,6.0
17465,Male,42.0,14.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0
17466,Male,59.0,12.0,1.0,highly_educated,1.0,4.0,1,18.0,2,0.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0
17467,Male,73.0,4.0,6.0,lower_educated,1.0,8.0,2,66.0,6,4.0,4.0,5.0,7.0,5.0,6.0,2.0,6.0
17468,Female,72.0,3.0,6.0,lower_educated,1.0,2.0,7,66.0,6,,3.0,4.0,7.0,5.0,5.0,6.0,5.0
17469,Female,75.0,14.0,6.0,highly_educated,1.0,2.0,1,2.0,2,3.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0
17470,Female,42.0,17.0,1.0,highly_educated,1.0,2.0,1,8.0,3,2.0,7.0,9.0,8.0,7.0,7.0,7.0,6.0
17471,Female,38.0,16.0,1.0,highly_educated,1.0,5.0,2,66.0,6,4.0,6.0,7.0,3.0,2.0,2.0,3.0,4.0
17472,Male,18.0,7.0,2.0,mid_educated,3.0,,2,66.0,6,7.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0
17473,Female,24.0,10.0,2.0,mid_educated,1.0,6.0,1,8.0,2,3.0,7.0,9.0,8.0,7.0,7.0,8.0,9.0
17474,Male,71.0,14.0,8.0,highly_educated,1.0,8.0,1,8.0,2,3.0,6.0,8.0,8.0,6.0,6.0,5.0,6.0
17475,Male,23.0,10.0,1.0,mid_educated,2.0,,2,66.0,6,6.0,3.0,6.0,7.0,4.0,4.0,5.0,4.0
17476,Female,74.0,13.0,8.0,highly_educated,1.0,5.0,2,66.0,6,6.0,4.0,6.0,7.0,7.0,7.0,6.0,7.0
17477,Male,76.0,10.0,6.0,mid_educated,1.0,,2,66.0,6,2.0,5.0,7.0,8.0,0.0,5.0,0.0,6.0
17478,Male,67.0,6.0,6.0,mid_educated,1.0,10.0,1,10.0,2,3.0,0.0,6.0,7.0,2.0,4.0,2.0,4.0
17479,Male,48.0,9.0,1.0,mid_educated,1.0,13.0,1,13.0,2,6.0,0.0,5.0,5.0,4.0,3.0,0.0,0.0
17480,Female,57.0,6.0,1.0,mid_educated,1.0,1.0,1,2.0,2,6.0,2.0,7.0,8.0,0.0,1.0,5.0,5.0
17481,Male,35.0,10.0,1.0,mid_educated,1.0,3.0,1,3.0,2,7.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0
17482,Female,17.0,4.0,2.0,lower_educated,3.0,,2,66.0,6,5.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0
17483,Female,19.0,7.0,2.0,mid_educated,3.0,,1,8.0,3,3.0,5.0,6.0,6.0,5.0,4.0,6.0,7.0
17484,Male,75.0,14.0,6.0,highly_educated,1.0,6.0,2,66.0,6,4.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0
17485,Female,23.0,10.0,3.0,mid_educated,1.0,3.0,2,66.0,6,5.0,1.0,7.0,7.0,3.0,3.0,3.0,4.0
17486,Male,18.0,5.0,2.0,lower_educated,3.0,,2,66.0,6,5.0,7.0,9.0,10.0,8.0,6.0,8.0,7.0
17487,Male,79.0,10.0,6.0,mid_educated,1.0,1.0,1,17.0,2,4.0,4.0,5.0,7.0,4.0,5.0,6.0,6.0
17488,Male,23.0,4.0,1.0,lower_educated,2.0,,2,66.0,6,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0
17489,Female,29.0,10.0,1.0,mid_educated,1.0,1.0,1,1.0,2,5.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0
17490,Female,33.0,10.0,1.0,mid_educated,1.0,1.0,2,66.0,6,6.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0
17491,Female,55.0,17.0,1.0,highly_educated,1.0,5.0,1,5.0,2,7.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0
17492,Female,60.0,14.0,1.0,highly_educated,1.0,6.0,2,66.0,6,4.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0
17493,Male,38.0,10.0,1.0,mid_educated,1.0,13.0,2,66.0,6,8.0,3.0,6.0,7.0,1.0,1.0,1.0,5.0
17494,Male,62.0,16.0,1.0,highly_educated,1.0,5.0,1,17.0,2,6.0,6.0,5.0,7.0,5.0,7.0,4.0,6.0
17495,Female,25.0,15.0,1.0,highly_educated,1.0,8.0,1,14.0,2,0.0,5.0,8.0,8.0,3.0,4.0,6.0,8.0
17496,Female,40.0,10.0,1.0,mid_educated,,,1,7.0,2,6.0,4.0,6.0,7.0,5.0,5.0,3.0,
17497,Female,57.0,14.0,1.0,highly_educated,1.0,6.0,2,66.0,6,5.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0
17498,Female,74.0,3.0,6.0,lower_educated,1.0,,1,17.0,3,5.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0
17499,Female,58.0,16.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0
17500,Male,75.0,16.0,6.0,highly_educated,1.0,7.0,1,7.0,2,8.0,6.0,8.0,9.0,4.0,6.0,6.0,5.0
17501,Male,72.0,6.0,6.0,mid_educated,1.0,,1,77.0,6,6.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0
17502,Female,37.0,17.0,1.0,highly_educated,1.0,6.0,2,66.0,6,6.0,7.0,8.0,7.0,,6.0,8.0,8.0
17503,Female,17.0,3.0,2.0,lower_educated,3.0,,2,66.0,6,5.0,9.0,8.0,9.0,9.0,7.0,8.0,6.0
17504,Female,76.0,3.0,6.0,lower_educated,1.0,5.0,1,17.0,2,,5.0,6.0,8.0,6.0,6.0,5.0,6.0
17505,Male,16.0,2.0,8.0,lower_educated,3.0,,2,66.0,6,6.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0
17506,Male,39.0,2.0,1.0,lower_educated,1.0,3.0,2,66.0,6,5.0,3.0,6.0,6.0,5.0,5.0,3.0,3.0
17507,Male,32.0,14.0,8.0,highly_educated,1.0,3.0,1,3.0,2,8.0,7.0,8.0,9.0,6.0,6.0,7.0,7.0
17508,Female,22.0,6.0,1.0,mid_educated,1.0,6.0,2,66.0,6,2.0,7.0,6.0,7.0,5.0,5.0,8.0,8.0
17509,Female,49.0,4.0,1.0,lower_educated,3.0,,2,66.0,6,4.0,0.0,6.0,8.0,0.0,5.0,5.0,8.0
17510,Female,70.0,3.0,6.0,lower_educated,1.0,1.0,1,1.0,2,10.0,5.0,4.0,5.0,4.0,4.0,4.0,6.0
17511,Male,76.0,14.0,6.0,highly_educated,1.0,2.0,1,2.0,1,2.0,8.0,9.0,9.0,7.0,7.0,8.0,9.0
17512,Female,62.0,8.0,1.0,mid_educated,1.0,,2,66.0,6,3.0,4.0,6.0,7.0,3.0,4.0,3.0,4.0
17513,Male,64.0,4.0,1.0,lower_educated,1.0,1.0,1,1.0,2,8.0,8.0,8.0,9.0,8.0,6.0,5.0,8.0
17514,Female,49.0,7.0,1.0,mid_educated,2.0,,1,17.0,1,0.0,7.0,7.0,7.0,4.0,8.0,3.0,0.0
17515,Female,84.0,3.0,6.0,lower_educated,1.0,4.0,1,4.0,2,7.0,7.0,10.0,10.0,5.0,5.0,,8.0
17516,Female,53.0,9.0,1.0,mid_educated,1.0,4.0,1,17.0,2,5.0,7.0,5.0,6.0,1.0,4.0,3.0,7.0
17517,Female,43.0,4.0,5.0,lower_educated,2.0,,2,66.0,6,7.0,4.0,4.0,9.0,4.0,2.0,4.0,1.0
17518,Female,41.0,14.0,1.0,highly_educated,3.0,,2,66.0,6,5.0,9.0,10.0,9.0,7.0,7.0,8.0,5.0
17519,Female,38.0,16.0,8.0,highly_educated,1.0,15.0,2,66.0,6,2.0,6.0,7.0,7.0,4.0,4.0,,8.0
17520,Female,37.0,16.0,1.0,highly_educated,1.0,8.0,1,8.0,2,2.0,5.0,4.0,6.0,5.0,5.0,7.0,7.0
17521,Female,69.0,4.0,8.0,lower_educated,1.0,1.0,1,17.0,2,5.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0
17522,Female,41.0,14.0,1.0,highly_educated,1.0,1.0,2,66.0,6,6.0,6.0,4.0,7.0,4.0,5.0,6.0,4.0
17523,Female,18.0,2.0,2.0,lower_educated,2.0,,1,7.0,2,5.0,6.0,6.0,8.0,7.0,7.0,7.0,
17524,Female,61.0,16.0,1.0,highly_educated,1.0,5.0,2,66.0,6,3.0,5.0,7.0,8.0,5.0,5.0,6.0,7.0
17525,Male,80.0,15.0,6.0,highly_educated,1.0,9.0,2,66.0,6,5.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0
17526,Male,49.0,16.0,1.0,highly_educated,3.0,,2,66.0,6,5.0,5.0,5.0,8.0,2.0,1.0,0.0,0.0
17527,Female,53.0,8.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0
17528,Male,52.0,9.0,1.0,mid_educated,1.0,,1,17.0,1,9.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0
17529,Female,35.0,15.0,1.0,highly_educated,3.0,,2,66.0,6,,8.0,7.0,6.0,6.0,5.0,6.0,5.0
17530,Male,46.0,9.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0
17531,Male,58.0,10.0,1.0,mid_educated,1.0,6.0,2,66.0,6,6.0,5.0,8.0,10.0,4.0,4.0,4.0,7.0
17532,Female,81.0,14.0,6.0,highly_educated,1.0,5.0,1,5.0,2,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0
17533,Male,41.0,9.0,1.0,mid_educated,1.0,,2,66.0,6,5.0,4.0,3.0,4.0,0.0,3.0,3.0,
17534,Female,77.0,9.0,6.0,mid_educated,1.0,5.0,1,5.0,2,7.0,6.0,7.0,6.0,5.0,5.0,8.0,8.0
17535,Male,81.0,3.0,6.0,lower_educated,1.0,5.0,1,17.0,1,9.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0
17536,Female,56.0,10.0,1.0,mid_educated,1.0,4.0,2,66.0,6,4.0,5.0,,7.0,6.0,1.0,1.0,4.0
17537,Female,66.0,17.0,1.0,highly_educated,1.0,17.0,1,17.0,2,9.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0
17538,Female,64.0,17.0,1.0,highly_educated,1.0,15.0,1,10.0,2,5.0,6.0,8.0,8.0,5.0,6.0,6.0,7.0
17539,Female,35.0,9.0,1.0,mid_educated,1.0,3.0,2,66.0,6,2.0,3.0,4.0,7.0,3.0,3.0,3.0,2.0
17540,Male,43.0,14.0,1.0,highly_educated,1.0,1.0,1,1.0,2,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0
17541,Female,21.0,9.0,1.0,mid_educated,1.0,16.0,2,66.0,6,,,,7.0,,,,
17542,Male,71.0,4.0,6.0,lower_educated,1.0,4.0,1,18.0,1,1.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0
17543,Male,41.0,16.0,1.0,highly_educated,1.0,31.0,2,66.0,6,0.0,9.0,10.0,10.0,5.0,5.0,7.0,8.0
17544,Female,56.0,15.0,1.0,highly_educated,1.0,6.0,2,66.0,6,4.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0
17545,Female,48.0,13.0,1.0,highly_educated,1.0,10.0,1,10.0,2,5.0,1.0,3.0,4.0,0.0,6.0,2.0,6.0
17546,Female,53.0,4.0,1.0,lower_educated,1.0,3.0,1,17.0,1,5.0,4.0,5.0,8.0,4.0,6.0,6.0,6.0
17547,Female,17.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,,5.0,10.0,10.0,5.0,5.0,,
17548,Male,20.0,9.0,1.0,mid_educated,3.0,,2,66.0,6,7.0,5.0,7.0,8.0,5.0,4.0,6.0,8.0
17549,Male,40.0,16.0,5.0,highly_educated,1.0,31.0,2,66.0,6,3.0,5.0,7.0,8.0,3.0,4.0,5.0,5.0
17550,Male,63.0,2.0,1.0,lower_educated,1.0,12.0,1,12.0,2,10.0,0.0,6.0,7.0,6.0,2.0,1.0,1.0
17551,Female,49.0,16.0,1.0,highly_educated,1.0,2.0,2,66.0,6,3.0,6.0,7.0,8.0,6.0,5.0,,
17552,Male,16.0,2.0,2.0,lower_educated,3.0,,2,66.0,6,7.0,8.0,7.0,9.0,6.0,7.0,9.0,10.0
17553,Male,65.0,17.0,1.0,highly_educated,1.0,6.0,2,66.0,6,4.0,6.0,8.0,7.0,6.0,5.0,6.0,5.0
17554,Female,50.0,10.0,1.0,mid_educated,1.0,1.0,1,1.0,2,8.0,6.0,7.0,8.0,6.0,6.0,,6.0
17555,Male,54.0,6.0,1.0,mid_educated,1.0,5.0,2,66.0,6,7.0,4.0,6.0,6.0,5.0,5.0,5.0,6.0
17556,Female,45.0,14.0,1.0,highly_educated,1.0,1.0,2,66.0,6,5.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0
17557,Female,41.0,10.0,1.0,mid_educated,1.0,2.0,1,17.0,2,5.0,8.0,8.0,8.0,7.0,7.0,8.0,
17558,Male,40.0,14.0,1.0,highly_educated,1.0,10.0,1,10.0,2,2.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0
17559,Male,55.0,11.0,1.0,mid_educated,1.0,1.0,2,66.0,6,7.0,8.0,9.0,7.0,7.0,6.0,6.0,8.0
17560,Male,22.0,10.0,1.0,mid_educated,2.0,,2,66.0,6,5.0,6.0,6.0,7.0,5.0,4.0,6.0,3.0
